userid,eventname,component,action,target,year,month,day,hour,minute,second
110,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,14,11,28
110,\core\event\course_viewed,core,viewed,course,2020,10,05,14,11,33
110,\core\event\course_viewed,core,viewed,course,2020,10,05,14,12,30
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,14,12,33
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,14,12,33
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,14,12,33
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,14,12,34
110,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,10,05,14,12,36
110,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,10,05,14,12,36
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,13,11
82,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,10,05,14,13,12
82,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,10,05,14,13,12
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,14,06
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,14,25
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,14,28
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,14,37
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,14,42
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,14,55
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,15,02
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,15,31
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,15,37
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,17,12
110,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,10,05,14,17,13
110,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,10,05,14,17,13
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,17,37
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,28,54
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,29,16
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,29,18
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,30,05
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,30,59
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,31,01
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,31,21
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,31,24
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,31,25
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,32,22
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,33,14
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,34,32
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,35,17
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,40,25
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,40,26
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,40,29
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,41,03
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,41,11
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,46,56
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,46,57
82,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,14,47,43
110,\core\event\course_viewed,core,viewed,course,2020,10,05,14,57,36
110,\core\event\course_viewed,core,viewed,course,2020,10,05,14,57,38
110,\core\event\course_viewed,core,viewed,course,2020,10,05,14,59,31
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,14,59,32
110,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,14,59,32
110,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,10,05,14,59,35
110,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,10,05,14,59,35
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,15,00,01
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,15,01,37
110,\giant\event\brief_section_updated,giant,updated,brief_section,2020,10,05,15,01,39
110,\core\event\course_viewed,core,viewed,course,2020,10,05,15,01,46
110,\core\event\course_viewed,core,viewed,course,2020,10,05,15,01,48
110,\core\event\course_viewed,core,viewed,course,2020,10,05,15,02,22
110,\core\event\user_loggedout,core,loggedout,user,2020,10,05,15,02,28
0,\core\event\user_login_failed,core,failed,user_login,2020,10,05,15,07,33
0,\core\event\user_login_failed,core,failed,user_login,2020,10,05,15,07,45
80,\core\event\user_loggedin,core,loggedin,user,2020,10,05,15,08,03
80,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,15,08,03
80,\core\event\course_viewed,core,viewed,course,2020,10,05,15,08,14
80,\core\event\course_viewed,core,viewed,course,2020,10,05,15,08,33
80,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,15,08,35
80,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,15,08,35
80,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,10,05,15,08,37
80,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,10,05,15,08,46
71,\core\event\user_loggedin,core,loggedin,user,2020,10,05,15,09,38
71,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,15,09,38
71,\core\event\course_viewed,core,viewed,course,2020,10,05,15,09,46
71,\core\event\course_viewed,core,viewed,course,2020,10,05,15,10,18
71,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,15,10,28
71,\mod_lesson\event\lesson_resumed,mod_lesson,resumed,lesson,2020,10,05,15,10,28
71,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,15,10,28
71,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,15,10,28
71,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,15,10,39
71,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,15,10,39
71,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,15,10,39
71,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,15,11,18
71,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,15,11,18
71,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,15,11,18
71,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,15,11,26
71,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,15,11,26
71,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,15,11,27
132,\core\event\user_loggedin,core,loggedin,user,2020,10,05,15,59,22
132,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,15,59,22
132,\core\event\course_viewed,core,viewed,course,2020,10,05,16,00,26
132,\core\event\course_viewed,core,viewed,course,2020,10,05,16,00,29
132,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,16,00,34
132,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,10,05,16,00,34
132,\core\event\course_viewed,core,viewed,course,2020,10,05,16,09,19
132,\core\event\course_viewed,core,viewed,course,2020,10,05,16,09,21
132,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,16,09,30
132,\mod_lesson\event\lesson_resumed,mod_lesson,resumed,lesson,2020,10,05,16,09,30
132,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,16,09,30
132,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,16,09,30
132,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,16,12,06
132,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,16,12,06
110,\core\event\user_loggedin,core,loggedin,user,2020,10,05,17,36,36
110,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,17,36,37
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,36,41
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,37,00
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,37,12
110,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,10,05,17,37,12
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,37,17
110,\mod_assign\event\submission_form_viewed,mod_assign,viewed,submission_form,2020,10,05,17,37,17
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,39,21
110,\assignsubmission_file\event\assessable_uploaded,assignsubmission_file,uploaded,assessable,2020,10,05,17,39,21
110,\assignsubmission_file\event\submission_created,assignsubmission_file,created,submission,2020,10,05,17,39,21
110,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,10,05,17,39,21
-10,\core\event\email_failed,core,failed,email,2020,10,05,17,39,21
0,\core\event\notification_sent,core,sent,notification,2020,10,05,17,39,21
110,\mod_assign\event\assessable_submitted,mod_assign,submitted,assessable,2020,10,05,17,39,21
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,39,22
110,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,10,05,17,39,22
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,39,35
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,39,36
110,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,10,05,17,39,50
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,17,39,50
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,17,39,50
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,39,55
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,39,57
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,17,40,00
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,17,40,00
110,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,17,40,01
110,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,17,40,01
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,40,03
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,40,05
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,40,10
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,40,15
110,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,10,05,17,40,15
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,40,15
110,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,10,05,17,40,15
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,40,21
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,40,22
110,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,10,05,17,40,34
110,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,10,05,17,40,34
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,40,43
110,\core\event\course_viewed,core,viewed,course,2020,10,05,17,41,03
110,\core\event\user_loggedout,core,loggedout,user,2020,10,05,17,41,14
2,\core\event\user_loggedin,core,loggedin,user,2020,10,05,18,17,08
2,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,18,17,08
84,\core\event\user_loggedin,core,loggedin,user,2020,10,05,20,15,45
84,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,20,15,46
84,\core\event\course_viewed,core,viewed,course,2020,10,05,20,15,58
84,\core\event\course_viewed,core,viewed,course,2020,10,05,20,16,10
84,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,20,16,12
84,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,10,05,20,16,13
84,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,10,05,20,16,13
10,\core\event\user_loggedin,core,loggedin,user,2020,10,05,20,27,34
10,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,20,27,34
10,\core\event\course_viewed,core,viewed,course,2020,10,05,20,27,39
10,\core\event\course_viewed,core,viewed,course,2020,10,05,20,27,46
10,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,20,27,48
10,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,20,27,48
10,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,10,05,20,27,53
0,\core\event\user_login_failed,core,failed,user_login,2020,10,05,20,42,00
59,\core\event\user_loggedin,core,loggedin,user,2020,10,05,20,42,04
59,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,20,42,04
59,\core\event\course_viewed,core,viewed,course,2020,10,05,20,42,09
59,\core\event\course_viewed,core,viewed,course,2020,10,05,20,42,15
59,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,10,05,20,42,19
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,20,42,19
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,20,42,19
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,20,42,34
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,20,42,34
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,20,42,34
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,20,53,13
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,20,53,13
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,20,53,14
94,\core\event\user_loggedin,core,loggedin,user,2020,10,05,20,54,38
94,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,20,54,38
94,\core\event\course_viewed,core,viewed,course,2020,10,05,20,54,44
94,\core\event\course_viewed,core,viewed,course,2020,10,05,20,54,46
94,\core\event\course_viewed,core,viewed,course,2020,10,05,20,54,58
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,20,55,01
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,20,55,01
94,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,10,05,20,55,03
94,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,10,05,20,55,03
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,20,55,50
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,20,55,50
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,20,56,21
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,20,56,21
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,20,56,21
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,20,58,33
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,20,58,33
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,20,58,33
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,21,09,25
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,21,09,25
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,21,09,25
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,21,15,18
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,21,15,18
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,21,15,18
106,\core\event\user_loggedin,core,loggedin,user,2020,10,05,21,16,30
106,\core\event\user_loggedin,core,loggedin,user,2020,10,05,21,16,39
106,\core\event\dashboard_viewed,core,viewed,dashboard,2020,10,05,21,16,39
59,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,10,05,21,17,54
59,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,10,05,21,17,54
59,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,10,05,21,17,54
106,\core\event\course_viewed,core,viewed,course,2020,10,05,21,18,00
106,\core\event\course_viewed,core,viewed,course,2020,10,05,21,18,05
106,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,10,05,21,18,16
